query,mist_url,score,content,content_type,,rank,status 
,https://www.mist.com/documentation/rrm-auto-cancellation-auto-conversion-and-dual-5-ghz/,1.4868284,Auto cancellation and auto conversion will not disable more than 50% of 2.4 GHz radios in a site. Typical cancellation/conversion is 20-40% of APs in a site.A 2.4 radio will generally only be converted or canceled assuming there is adequate coverage from neighbor APs. The idea being when a 2.4 GHz is removed it should not cause the neighbor APs to increase their transmit power.When auto conversion or dual 5 GHz is used we recommend 20 MHz channels widths to maximize the number of 5 GHz radios while minimizing co-channel interference.Auto cancellation is supported on all Mist APs while Auto conversion is supported on the AP43 and AP63.,snippet,,3,
,https://www.mist.com/documentation/ap-course-slide-4-ap21/,1.4753294,22:2 WiFi Radios Can be split into 2x 11 for scanning 2.4 GHz .11n 5 GHz .11ac Wave 2 BLE 16 Antenna Array (Software subscription required) Traditional BLE iBeacon / Eddystone Dual Ethernet 12v DC Power in POE or POE+ In and POE out,snippet,,4,
,https://www.mist.com/documentation/march-25th-2021-updates/,1.4728417,This week we are excited to announce Dual 5 GHz radios for supported AP models (AP43 AP63). This feature allows the 2.4 GHz radio on the AP to be converted to 5 GHz to provide additional coverage and additional capacity in the 5 GHz band. When APs are configured to operate in the 5 GHz dual band mode the dedicated 5 GHz radio will broadcast on the lower channels (below channel 100) while the dual band radio will broadcast on the upper channels (channel 100 and above) for RF separation. Dual 5 GHz can be configured on the AP details page RF templates and Device Profiles. On these pages you can find the Dual Band Radio Settings section. Here there are 3 options available: 2.4GHz 5GHz and Auto. 2.4 GHz: This is the default setting. Here the AP has one radio on 2.4 GHz and one on 5 GHz.5 GHz: Here the AP will use both radios to operate on the 5 GHz band.Auto: RRM determines if APs are placed close enough such that some APs can cumulatively provide enough coverage for the entire area in the 2.4GHz band. In these scenarios the 2.4GHz band is cancelled on the remaining APs and the dual band radio moves to operate on the 5GHz band. This function is called Auto Conversion. Auto Conversion and Cancellation APs without Dual band support can also be set to Auto but the 2.4 GHz radio cannot be converted  only cancelled when not needed. This is referred to as Auto Cancellation. When non Dual band APs are set to Auto RRM determines if APs are placed close enough such that some APs can cumulatively provide enough coverage for the entire area in the 2.4 GHz band. The remaining APs will then cancel their 2.4GHz band. In the RF Templates and Device Profiles pages enabling Auto in the Dual Band Radio Config box will enable Auto Conversion for the Dual Band AP models and Auto Cancellation for the rest of the APs. RF Template: Device Profile: From the AP Config page you may enable Auto Conversion for Dual Band APs in the Dual Band Radio Config section. For Non Dual Band APs you may enable Auto Cancellation in the 2.4 GHz Config section (In the dropdown menu you may select Auto). Dual Band AP: Non Dual Band AP:,snippet,,5,
stp edge,,,,,,,
,https://www.mist.com/documentation/mist-edge-configuration-guides/,1.2875239,Mist Edge Configuration Guides,title,,1,
,https://www.mist.com/documentation/april-22nd-2021-updates/,1.2824383,April 22nd 2021 Updates Mist Edge,subtitle,,2,
,https://www.mist.com/documentation/february-11th-2021-updates/,1.2768493,February 11th 2021 Updates Mist Edge,subtitle,,3,
,https://www.mist.com/documentation/january-29th-2021-updates/,1.2743235,January 29th 2021 Updates Mist Edge,subtitle,,4,
,https://www.mist.com/documentation/january-12th-2021-updates/,1.2726727,January 12th 2021 Updates Mist Edge,subtitle,,5,
emf certificates,,,,,,,
,https://www.mist.com/documentation/https-response-codes/,1.3589767,HTTPS Response Codes,title,,1,
,https://www.mist.com/documentation/january-12th-2021-updates/,1.3568405,For those using Hotspot2.0 some providers have a need to upload custom AP (client) certificates to all APs that belong to the same org instead of using our default certs signed by Mist per-org CA. This week we are including this support on our UI Dashboard. In the AP RadSec Certificate section of your Organization Settings page you may upload your own AP RadSec Certificate to be used. Since this is an Org wide setting only Super User Admins will be able to see the device_cert and device_key as plaintext.,snippet,,2,
,https://www.mist.com/documentation/rf-templates-2/,1.3483491,RF Templates,title,,3,
,https://www.mist.com/documentation/rf-templates/,1.3483491,RF Templates,title,,4,
,https://www.mist.com/documentation/coa-change-authorization/,1.3437878,COA – Change of Authorization,title,,5,
how do i set throughput threshholds,,,,,,,
,https://www.mist.com/documentation/qos-override/,1.41095,QoS Override,title,,1,
,https://www.mist.com/documentation/wired-service-level-expectations-sle/,1.4087796,The Throughput SLE can help you recognize the need for more bandwidth on your site. Many factors can affect the throughput value of your network including MTU mismatches bad cables and devices negotiating at the wrong speed. With the Throughput SLE you can proactively assess when your network needs a higher bandwidth to function properly. The Throughput SLE is divided into 5 Separate Classifiers:,snippet,,2,
,https://www.mist.com/documentation/wired-service-level-expectations-sle/,1.3832412,Congestion measures the number of output drops. When packets come into your interface they are queued in a buffer. When the buffer becomes full it will start to drop packets (TxDrops). We use a formula that takes into account these 3 ratios to determine whenever there is a Bad user minute due to congestion: TxDrops to TxPacketsTxbps to Link speedRxSpeed to Link Speed,snippet,,3,
,https://www.mist.com/documentation/august-8th-2019-updates/,1.38062,August 8th 2019 Updates Set AP Bandwidth without setting a channel,subtitle,,4,
,https://www.mist.com/documentation/ap-uptime-network-wan-issues/,1.3715053,Check for any non-wifi interference or load on the AP channel by looking at capacity SLEs and channel graphs from VNA On the Non WiFi interference classifier under the capacity SLE one can check: Distribution and verify if the WiFi being slow is reported from the specific area or Access Points with high Non WiFi interference.One can also look into Timeline and Affected items. On Marvis  issue channel graph This will rank channels by Client Event Count during the day Check if ARP and Broadcast/Multicast Filtering is enabled. If not request to enable ARP and Bcast/Mcast traffic on the WLAN. Edit WLAN -> Isolation. Ensure clients are able to pass traffic at high data rates by enabling No Legacy with data rates. Edit WLAN -> Data Rates Check DSCP value from the ISP and set QoS marking accordingly (usually BE) Edit WLAN -> QOS Priority,snippet,,5,
configure vcp,,,,,,,
,https://www.mist.com/documentation/dynamic-port-configuration/,1.4931358,Dynamic Port Configuration,title,,1,
,https://www.mist.com/documentation/ap-wired-port-configuration/,1.4651562,AP Wired Port Configuration,title,,2,
,https://www.mist.com/documentation/mesh-configuration/,1.421392,Mesh Configuration,title,,3,
,https://www.mist.com/documentation/dynamic-port-configuration/,1.391618,Dynamic Port Configuration Detailed Configuration Guide,subtitle,,4,
,https://www.mist.com/documentation/vlans-configured-site-variables/,1.3851026,VLANs configured as site variables,title,,5,
help set up policies,,,,,,,
,https://www.mist.com/documentation/ap-troubleshooting-steps/,1.4136887,AP Troubleshooting steps,title,,1,
,https://www.mist.com/documentation/wxlan-policy/,1.4134018,WxLAN Policy Common issues:,subtitle,,2,
,https://www.mist.com/documentation/wxlan-policy/,1.4120735,WxLAN Policy,title,,3,
,https://www.mist.com/documentation/troubleshooting-steps-client-issues/,1.3844124,Troubleshooting steps for client issues,title,,4,
,https://www.mist.com/documentation/cisco-ise-policy-enforcement/,1.3760245,Cisco ISE Policy Enforcement,title,,5,
documentation polocies,,,,,,,
,https://www.mist.com/documentation/sle-api-documentation/,1.5831437,SLE API Documentation,title,,1,
,https://www.mist.com/documentation/sle-api-documentation/,1.5640942,SLE API Documentation API Documentation:,subtitle,,2,
,https://www.mist.com/documentation/sle-api-documentation/,1.5330689,SLE API Documentation Metrics/Classifiers:,subtitle,,3,
,https://www.mist.com/documentation/sle-api-documentation/,1.4698507,SLE API Documentation API Endpoints:,subtitle,,4,
,https://www.mist.com/documentation/sle-api-documentation/,1.4630119,SLE API Documentation None,subtitle,,5,
where can i see the wifi coverage,,,,,,,
,https://www.mist.com/documentation/july-19th-2018-updates/,1.4529221,The WiFi Clients list page is a useful way to get a general overview of all clients who are connected to your network. In this list view you are able to see information such as the client MAC IP Address Device type and much more. This week we are adding to the information available on this page by including the BSSID that each client is connected to. To enable the BSSID column in your clients list view navigate to the User Settings menu and make sure theBSSIDbox is checked. Now you will have that information readily available to you in the client list.,snippet,,1,
,https://www.mist.com/documentation/options-wep-tkip/,1.4423702,Where are the options for WEP and TKIP?,title,,2,
,https://www.mist.com/documentation/mist-experience-marvis-client/,1.4382359,To view the client connection data and troubleshoot any Wifi problem you can go to Monitor > Service Level > Insights > Select your Client. In Insights > Post-Connection section you can see AP connection with client and client reported RSSI data in the trend chart.The client reported RSSI chart provides data on how the client saw the access point signal during the selected time interval.This information can be helpful to troubleshoot Wi-Fi roaming and sticky client problems.,snippet,,3,
,https://www.mist.com/documentation/cannot-connect-wifi/,1.4325846,Cannot connect to Wi-fi RADIUS,subtitle,,4,
,https://www.mist.com/documentation/beam-density-not-showing/,1.4264284,Floor Map should be present in UI  Location  Live ViewCheck App(SDK) to see if Wifi clients and BLE Assets are connected or not,snippet,,5,
what gateways are supported by mist?,,,,,,,
,https://www.mist.com/documentation/tls-protocol-mist-use/,1.579892,Which TLS protocol does Mist use?,title,,1,
,https://www.mist.com/documentation/ap41-operate-802-3af/,1.5313065,Do Mist APs operate under 802.3af?,title,,2,
,https://www.mist.com/documentation/power-options-mist-ap41/,1.5182159,Power options for Mist AP41/43/33/32,title,,3,
,https://www.mist.com/documentation/mist-edge-configuration-guides/,1.4791154,Mist Edge Configuration Guides,title,,4,
,https://www.mist.com/documentation/mist-api-architecture/,1.4665971,Mist API Architecture,title,,5,
